Ar	NotflNr	NotFlHeiti	TegundNr	TegundHeiti	EldsnTegNr	EldsnTegHeiti	Notkun	Frumorka
2016	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	6554	292242,86
2016	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	242835	10828012,65
2016	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	39049	1686916,8
2016	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	14879	642772,8
2016	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	75	3240
2016	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	2952	127526,4
2016	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	284	12268,8
2016	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	77	3326,4
2016	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2016	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2016	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2016	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2016	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	15385	660016,5
2016	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	755	32389,5
2016	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	24270	1041183
2016	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	217	9309,3
2016	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2016	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	0	0
2016	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	1208	51823,2
2016	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2016	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2016	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	14289	607282,5
2016	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	2364	100470
2016	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	0	0
2016	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2016	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2016	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	170	7225
2016	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2016	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2016	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	7694	313145,8
2016	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	176	7163,2
2016	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	17540	713878
2016	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2016	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2016	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2016	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	2654	108017,8
2016	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2016	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2016	11040	Gas, heimili	10	Heimili	10	Gas	150	7500
2016	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2016	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	0	0
2016	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2016	11080	Gas, þjónusta	06	Þjónusta	10	Gas	0	0
2016	11090	Gas, annað	99	Annað	10	Gas	47	2350
2016	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	207	7462,35
2016	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2016	21190	Metan, annað	99	Annað	11	Metan	0	0
2016	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2016	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2016	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	3070	134466
2016	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2016	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2016	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2016	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	1576	41606,4
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2016	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10121	Flugvélabensín tekið hér á landi, millilandanotkun	02	Flugvélar	01	Flugvélabensín	0	0
2016	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	0	0
2016	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	0	0
2016	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	0	0
2016	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	0	0
2016	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	0	0
2016	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	0	0
2016	10533	Dísilolía, önnur skip, millilandanotkun	04	Önnur skip	05	Dísilolía	0	0
2016	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	0	0
2016	10551	Dísilolía, steinefnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10552	Dísilolía, framleiðsla og vinnsla málma	05	Iðnaður	05	Dísilolía	0	0
2016	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	0	0
2016	10554	Dísilolía, fiskimjölsiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10559	Dísilolía, annar iðnaður	05	Iðnaður	05	Dísilolía	0	0
2016	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	0	0
2016	10590	Dísilolía, annað	99	Annað	05	Dísilolía	0	0
2016	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	0	0
2016	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	0	0
2016	10640	Skipagasolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	06	Skipagasolía	0	0
2016	10651	Skipagasolía, steinefnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10652	Skipagasolía, framleiðsla og vinnsla málma	05	Iðnaður	06	Skipagasolía	0	0
2016	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	0	0
2016	10654	Skipagasolía, fiskimjölsiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10655	Skipagasolía, efnaiðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10659	Skipagasolía, annar iðnaður	05	Iðnaður	06	Skipagasolía	0	0
2016	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	0	0
2016	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2016	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	0	0
2016	10732	Flotadísilolía, önnur skip, innlend notkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10733	Flotadísilolía, önnur skip, millilandanotkun	04	Önnur skip	07	Flotadísilolía	0	0
2016	10740	Flotadísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	07	Flotadísilolía	0	0
2016	10751	Flotadísilolía, steinefnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10752	Flotadísilolía, framleiðsla og vinnsla málma	05	Iðnaður	07	Flotadísilolía	0	0
2016	10753	Flotadísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	07	Flotadísilolía	0	0
2016	10754	Flotadísilolía, fiskimjölsiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10755	Flotadísilolía, efnaiðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10759	Flotadísilolía, annar iðnaður	05	Iðnaður	07	Flotadísilolía	0	0
2016	10760	Flotadísilolía, orkuvinnsla	08	Orkuvinnsla	07	Flotadísilolía	0	0
2016	10790	Flotadísilolía, annað	99	Annað	07	Flotadísilolía	0	0
2016	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	0	0
2016	10832	Svartolía, önnur skip, innlend notkun	04	Önnur skip	08	Svartolía	0	0
2016	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	0	0
2016	10840	Svartolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	08	Svartolía	0	0
2016	10851	Svartolía, steinefnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10852	Svartolía, framleiðsla og vinnsla málma	05	Iðnaður	08	Svartolía	0	0
2016	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	0	0
2016	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10855	Svartolía, efnaiðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10859	Svartolía, annar iðnaður	05	Iðnaður	08	Svartolía	0	0
2016	10860	Svartolía, orkuvinnsla	08	Orkuvinnsla	08	Svartolía	0	0
2016	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2016	11040	Gas, heimili	10	Heimili	10	Gas	0	0
2016	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	0	0
2016	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	0	0
2016	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	0	0
2016	11080	Gas, þjónusta	06	Þjónusta	10	Gas	0	0
2016	11090	Gas, annað	99	Annað	10	Gas	0	0
2016	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2016	21160	Metan til orkuvinnslu	08	Orkuvinnsla	11	Metan	0	0
2016	21190	Metan, annað	99	Annað	11	Metan	9	324,45
2016	21210	Vetni á bifreiðar	01	Bifreiðar og tæki	12	Vetni	0	0
2016	21290	Vetni, annað	99	Annað	12	Vetni	0	0
2016	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	0	0
2016	21430	Lífdísilolía, fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21431	Lífdísilolía, erlend fiskiskip	03	Fiskiskip	14	Lífdísilolía	0	0
2016	21432	Lífdísilolía, önnur skip, innlend notkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21433	Lífdísilolía, önnur skip, millilandanotkun	04	Önnur skip	14	Lífdísilolía	0	0
2016	21440	Lífdísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	14	Lífdísilolía	0	0
2016	21451	Lífdísilolía, steinefnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21452	Lífdísilolía, framleiðsla og vinnsla málma	05	Iðnaður	14	Lífdísilolía	0	0
2016	21453	Lífdísilolía, matvæla- og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	14	Lífdísilolía	0	0
2016	21454	Lífdísilolía, fiskimjölsiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21455	Lífdísilolía, efnaiðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21459	Lífdísilolía, annar iðnaður	05	Iðnaður	14	Lífdísilolía	0	0
2016	21460	Lífdísilolía, orkuvinnsla	08	Orkuvinnsla	14	Lífdísilolía	0	0
2016	21490	Lífdísilolía, annað	99	Annað	14	Lífdísilolía	0	0
2016	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	0	0
2016	21590	Etanól, annað	99	Annað	15	Etanól	0	0
2016	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	0	0
2016	21690	Metanól, annað	99	Annað	16	Metanól	0	0
2016	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	0	0
2016	21710	Rafmagn, bifreiðar	01	Bifreiðar og tæki	17	Rafmagn	997970	3592,692
2017	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	13275	588082,5
2017	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	9737	420638,4
2017	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	1095	47304
2017	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	1340	58692
2017	21411	Lífdísilolía á tæki	01	Bifreiðar og tæki	14	Lífdísilolía	18	788,4
2017	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	10018	443797,4
2017	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	7256	312733,6
2017	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	650	28470
2017	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	549	14493,6
2017	21610	Metanól á bifreiðar	01	Bifreiðar og tæki	16	Metanól	6	119,4
2017	21656	Metanól til lífdísilframleiðslu innanlands	05	Iðnaður	16	Metanól	29	577,1
2017	21690	Metanól, annað	99	Annað	16	Metanól	20	398
2017	10952	Gljákol, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	129818	3894540
2017	10953	Viðarkol, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	2398	71940
2017	10957	Koks, framleiðsla og vinnsla málma	09	Stóriðja	09	Kol og koks	24588	737640
2017	31358	Viðarkurl, stóriðja	09	Stóriðja	09	Kol og koks	40684	1220520
2017	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	215	9984,6
2017	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	55	2442
2017	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	42053	1862947,9
2017	10390	Steinolía, annað	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	7	304,5
2017	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	30512	1342528
2017	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	60750	2618325
2017	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	14107	608011,7
2017	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	906	39048,6
2017	10531	Dísilolía, erlend fiskiskip	03	Fiskiskip	05	Dísilolía	10	431
2017	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	250	10775
2017	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	344	14826,4
2017	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	1227	52883,7
2017	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	415	17886,5
2017	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	9126	391505,4
2017	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	14769	633590,1
2017	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	787	33762,3
2017	10633	Skipagasolía, önnur skip, millilandanotkun	04	Önnur skip	06	Skipagasolía	3489	149678,1
2017	10653	Skipagasolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	06	Skipagasolía	1319	56585,1
2017	10660	Skipagasolía, orkuvinnsla	08	Orkuvinnsla	06	Skipagasolía	148	6349,2
2017	10690	Skipagasolía, annað	99	Annað	06	Skipagasolía	0	0
2017	10730	Flotadísilolía, innlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	11366	483055
2017	10731	Flotadísilolía, erlend fiskiskip	03	Fiskiskip	07	Flotadísilolía	702	29835
2017	10830	Svartolía, innlend fiskiskip	03	Fiskiskip	08	Svartolía	4671	191511
2017	10831	Svartolía, erlend fiskiskip	03	Fiskiskip	08	Svartolía	9139	374699
2017	10833	Svartolía, önnur skip, millilandanotkun	04	Önnur skip	08	Svartolía	2532	103812
2017	10853	Svartolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	08	Svartolía	9	369
2017	10854	Svartolía, fiskimjölsiðnaður	05	Iðnaður	08	Svartolía	1829	74989
2017	10890	Svartolía, annað	99	Annað	08	Svartolía	0	0
2017	11040	Gas, heimili	10	Heimili	10	Gas	513	22705,38
2017	11041	Gas, landbúnaður	11	Landbúnaður	10	Gas	11	486,86
2017	11050	Gas, Iðnaður	05	Iðnaður	10	Gas	273	12082,98
2017	11052	Gas, framleiðsla og vinnsla málma	09	Stóriðja	10	Gas	182	8055,32
2017	11080	Gas, þjónusta	06	Þjónusta	10	Gas	117	5178,42
2017	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	359,1	12945,555
2017	21410	Lífdísilolía á bifreiðar	01	Bifreiðar og tæki	14	Lífdísilolía	4998	218912,4
2017	21510	Etanól á bifreiðar	01	Bifreiðar og tæki	15	Etanól	1686	44510,4
2017	31356	Úrgangsolía, iðnaður	05	Iðnaður	13	Úrgangsolía	1143	47891,7
2017	21110	Metan á bifreiðar	01	Bifreiðar og tæki	11	Metan	0	0
2017	10120	Flugvélabensín tekið hér á landi, innlend notkun	02	Flugvélar	01	Flugvélabensín	15	666
2017	10210	Bensín, blýlaust	01	Bifreiðar og tæki	02	Bensín	33793	1497029,9
2017	10310	Steinolía, samgöngur	01	Bifreiðar og tæki	03	Steinolía og þotueldsneyti	45	1944
2017	10420	Þotueldsneyti tekið hér á landi, innlend notkun	02	Flugvélar	04	Þotueldsneyti	421	18524
2017	10421	Þotueldsneyti tekið hér á landi, millilandanotkun	02	Flugvélar	04	Þotueldsneyti	15508	682352
2017	10510	Dísilolía á bifreiðar (frá söludælu)	01	Bifreiðar og tæki	05	Dísilolía	44302	1913846,4
2017	10511	Dísilolía á tæki (frá bíl)	01	Bifreiðar og tæki	05	Dísilolía	8903	384609,6
2017	10530	Dísilolía, innlend fiskiskip	03	Fiskiskip	05	Dísilolía	2137	92318,4
2017	10532	Dísilolía, önnur skip, innlend notkun	04	Önnur skip	05	Dísilolía	36	1555,2
2017	10540	Dísilolía, húshitun og sundlaugar	07	Húshitun og sundlaugar	05	Dísilolía	268	11577,6
2017	10553	Dísilolía, matvæla og drykkjarvöruiðnaður utan fiskimjölsiðnaðar	05	Iðnaður	05	Dísilolía	281	12139,2
2017	10555	Dísilolía, efnaiðnaður	05	Iðnaður	05	Dísilolía	4	172,8
2017	10560	Dísilolía, orkuvinnsla	08	Orkuvinnsla	05	Dísilolía	78	3369,6
2017	10630	Skipagasolía, innlend fiskiskip	03	Fiskiskip	06	Skipagasolía	33646	1443413,4
2017	10631	Skipagasolía, erlend fiskiskip	03	Fiskiskip	06	Skipagasolía	6071	260445,9
2017	10632	Skipagasolía, önnur skip, innlend notkun	04	Önnur skip	06	Skipagasolía	1513	64907,7
